label,file,stream,sni,packet_1,packet_2,packet_3,packet_4,packet_5,packet_6,packet_7,packet_8,packet_9,packet_10,packet_11,packet_12,packet_13,packet_14,packet_15,packet_16,packet_17,packet_18,packet_19,packet_20,packet_21,packet_22,packet_23,packet_24,packet_25,packet_26,packet_27,packet_28,packet_29,packet_30
www.52pojie.cn,52pojie.pcap,43,,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,190,law.cnki.net,787,245,80,690,271,1460,22,1460,22,941,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,1020,rtb.mfadsrvr.com,536,1460,186,126,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,3485,c61.cnki.net,787,245,80,1456,271,647,393,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,1761,p4.img.cctvpic.com,810,1460,890,93,715,274,475,1460,615,716,500,1460,1460,1111,718,476,1460,1459,714,452,1460,61,716,451,1460,1460,1460,1460,1460,1460
www.52pojie.cn,52pojie.pcap,2423,wenku.cnki.net,598,1460,528,80,926,271,271,326,1460,22,1460,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,3811,www.zuzhirenshi.com,517,1460,1460,253,93,290,724,1460,1350,643,1460,1117,633,1460,1460,257,690,836,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,2904,c61.cnki.net,883,245,80,1456,271,643,284,790,790,790,790,1460,888,790,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,621,0,0,0
www.wujiebantu.com,wujiebantu.pcap,687,dldir1.qq.com,315,1416,747,80,271,271,359,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,1898,chkd.cnki.net,884,245,80,2204,271,1460,22,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,911,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,23898,osfsr.lenovomm.com,203,1460,485,93,274,174,465,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,1367,cms.quantserve.com,538,1460,1460,160,93,99,495,274,69,38,38,542,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,4602,lf6-cdn-tos.bytecdntp.com,545,1460,1358,80,92,421,62,31,31,1460,1460,128,102,39,94,90,39,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.cnki.net,cnki.pcap,20916,p5.img.cctvpic.com,810,1460,890,93,710,274,452,1460,1460,1460,1460,1460,1460,38,711,449,456,715,496,848,820,394,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,2537,ww1097.smartadserver.com,608,1460,675,80,271,271,255,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,14093,ms.cnki.net,563,1460,528,80,978,271,271,1460,10,1264,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,242,google-bidout-d.openx.net,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,4359,c61.cnki.net,851,245,80,1456,271,649,284,790,790,790,790,1460,98,790,1460,1460,1460,1460,525,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,811,zz.bdstatic.com,517,1412,1235,80,92,406,287,287,71,31,574,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,975,avatar.52pojie.cn,920,260,80,1063,303,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,5593,pagead2.googlesyndication.com,1017,390,74,92,1457,986,31,31,332,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,11347,c61.cnki.net,740,1460,528,80,1456,271,271,1113,389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,9316,c61.cnki.net,676,1460,528,80,1456,271,271,1116,393,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,1733,lf9-cdn-tos.bytecdntp.com,801,150,51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,22117,metaso.cn,721,1460,1460,230,85,591,250,407,714,1460,386,615,375,1460,1460,1430,1155,947,553,758,1197,540,62,1448,404,246,1232,44,26,0
www.wzu.edu.cn,wzu.pcap,2507,p4.img.cctvpic.com,746,1460,890,93,819,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,712,i.cnki.net,881,245,80,271,255,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,21434,www.gdzz.gov.cn,775,141,51,636,665,1460,258,37,1460,171,693,1460,865,1460,1460,1460,1460,1460,1460,1460,1460,1460,485,1460,1460,1460,1460,1460,1460,1460
www.freesion.com,freesion.pcap,3825,hb-api.omnitagjs.com,747,203,64,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,4608,edge.microsoft.com,782,154,51,99,366,69,38,224,38,38,136,46,46,175,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,3533,finance.cnki.net,855,245,80,1456,271,647,1460,10,1460,10,1460,10,1460,10,1460,1460,935,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,1905,p3.img.cctvpic.com,810,1460,890,93,274,723,451,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,16939,edge-consumer-static.azureedge.net,618,99,684,1460,224,74,92,248,459,62,511,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wujiebantu.com,wujiebantu.pcap,177,camorope-client-a.meiqia.com,760,1460,928,93,745,290,455,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,1387,hm.baidu.com,700,158,51,913,328,717,237,984,328,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,16756,ldc.lenovo.com.cn,392,109,51,894,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,6223,www.google-analytics.com,1007,385,74,92,834,976,31,31,284,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,8754,dangjian.cnki.net,792,245,80,2697,271,1460,22,1460,22,1460,1367,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,4551,x.bidswitch.net,711,1460,163,93,739,274,264,705,808,711,264,739,264,739,264,689,802,695,264,705,808,711,264,739,264,689,802,695,264,739
www.cnki.net,cnki.pcap,4026,c61.cnki.net,883,245,80,1456,271,649,395,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,1203,avatar.52pojie.cn,888,1024,1024,152,80,1063,303,1024,1024,1024,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,2738,nav-edge.smartscreen.microsoft.com,554,798,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,327,lf9-cdn-tos.bytecdntp.com,769,150,51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,3148,mt.lenovo.com.cn,178,1460,1176,249,93,258,107,589,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,257,31,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,25187,hotfix.lenovo.com.cn,187,1460,475,93,274,250,1459,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2747,p5.img.cctvpic.com,746,1460,890,93,712,274,452,1460,1460,1460,1460,1460,272,814,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,2463,dsp.lenovo.com.cn,179,1460,475,93,274,538,1460,725,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2221,p1.img.cctvpic.com,810,1460,890,93,744,274,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,1518,gum.criteo.com,566,1460,290,64,311,311,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,1449,lf9-cdn-tos.bytecdntp.com,769,150,51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tool.chinaz.com,chinaz.pcap,760,bvc.bilivideo.com,569,1460,1378,126,99,497,258,984,38,108,46,46,876,42,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,11101,c61.cnki.net,883,245,80,1456,271,1118,395,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,20086,tougao.12371.cn,711,1452,1428,93,1487,274,1452,1452,694,1485,759,1553,1452,1003,1622,1452,976,34,1621,1452,96,34,1621,1452,806,34,1712,1452,1006,34
tool.chinaz.com,chinaz.pcap,1434,fonts.bytedance.com,517,1460,1176,177,64,92,451,99,271,271,71,1309,31,1126,1246,1188,1283,1220,1199,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,849
www.cnki.net,cnki.pcap,21903,activity.windows.com,219,1460,450,165,51,1599,1583,1460,743,1586,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,1031,c61.cnki.net,851,245,80,1456,271,630,394,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,3345,csm.sg1.as.criteo.net,828,238,64,92,564,64,268,31,300,267,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,3230,upload-cdn.orayimg.com,517,1460,1258,126,51,385,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.freesion.com,freesion.pcap,1891,ww1097.smartadserver.com,911,245,80,555,271,284,555,284,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,10522,c61.cnki.net,851,245,80,1456,271,1118,284,790,790,790,790,790,790,1460,1460,1460,170,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,3886,osfsr.lenovomm.com,185,1460,470,93,274,174,953,172,175,1060,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,22725,static.52pojie.cn,537,1024,1024,152,80,673,303,303,1024,879,674,1024,48,778,1024,996,776,1024,41,24,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,9652,tax.cnki.net,883,245,80,2576,271,1460,22,1460,22,1460,22,1460,1460,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.yiz.vip,yiz.pcap,125,s1.hdslb.com,596,1460,1460,118,80,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,4379,cn-hbsjz-cm-02-08.bilivideo.com,519,1460,463,80,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,637,p4.img.cctvpic.com,810,156,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,261,p5.img.cctvpic.com,810,1460,890,93,798,274,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,16726,4eb4ed92-sb31c0-0-8m39.183176.com,856,245,80,260,287,61,622,1460,1458,1222,1460,519,102,603,596,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2394,p5.img.cctvpic.com,810,156,51,728,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,4355,hm.baidu.com,636,158,51,936,328,897,328,715,237,1061,328,932,328,897,328,715,237,1077,328,897,328,715,237,1026,328,929,328,900,328,715
www.wzu.edu.cn,wzu.pcap,787,bw.wzu.edu.cn,725,156,51,703,1460,306,759,1460,921,1460,1460,1460,1460,1460,1460,1460,1460,1460,730,825,1460,565,715,1460,921,1460,95,1460,743,1460
tool.chinaz.com,chinaz.pcap,348,uc.chinaz.com,709,142,43,91,1291,61,30,30,483,30,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,22765,edge.microsoft.com,517,1460,57,158,99,427,342,69,363,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,3235,v20.events.data.microsoft.com,214,1460,113,158,51,87,647,1525,69,38,38,1440,284,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,6715,account.sogou.com,376,1460,1460,282,93,258,1214,1460,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,9402,law.cnki.net,883,245,80,1456,271,1169,1460,22,1460,22,1460,22,1460,22,1460,1460,1460,1460,1460,657,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,21093,dwlm.12371.cn,597,1460,1176,236,85,771,266,1424,938,26,689,715,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,5951,gj.cnki.net,850,245,80,1456,271,597,1460,10,1460,10,1460,10,1460,1446,1460,1460,1460,1460,1460,1460,1460,1070,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,2543,tougao.12371.cn,807,1452,1428,93,1763,274,1452,1452,1452,1452,1452,952,1787,1452,285,34,1732,417,1762,1452,441,50,1452,441,1452,441,1452,441,1452,441
tool.chinaz.com,chinaz.pcap,445,settings-win.data.microsoft.com,216,1460,838,158,51,69,87,917,38,38,370,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,2225,lf9-cdn-tos.bytecdntp.com,769,150,51,69,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,6111,r.cnki.net,817,245,80,1456,271,697,430,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,6806,c61.cnki.net,851,245,80,1456,271,648,395,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,5024,elibn.cnki.net,885,245,80,2447,271,1460,1122,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,6352,r.cnki.net,881,245,80,1456,271,709,1460,10,1460,10,1460,10,1460,1446,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1233
www.cnki.net,cnki.pcap,6160,c61.cnki.net,851,245,80,1456,271,647,1052,1460,98,1460,98,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.52pojie.cn,52pojie.pcap,7360,r.cnki.net,530,1460,528,80,1456,271,271,660,1460,22,1460,22,377,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,213,c2shb.pubgw.yahoo.com,605,1460,638,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,3626,c61.cnki.net,787,245,80,1456,271,647,284,790,790,790,1460,866,1460,196,1460,1460,1460,1460,1460,1460,1460,771,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,362,www.52pojie.cn,805,1024,1024,152,80,3087,287,287,1024,1024,217,3043,1024,1024,892,3085,1024,1024,3087,1024,221,3065,1024,829,3031,1024,316,24,0,0
www.cnki.net,cnki.pcap,19625,p4.img.cctvpic.com,810,156,51,790,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,5588,r.cnki.net,881,245,80,1456,271,725,423,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,6995,tpc.googlesyndication.com,1073,386,74,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,3246,ssbsync-global.smartadserver.com,855,245,80,803,287,97,803,97,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,641,s.amazon-adsystem.com,517,156,51,853,860,859,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,13098,c61.cnki.net,708,1460,528,80,1456,271,271,572,288,790,790,790,790,1460,1460,272,790,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.wzu.edu.cn,wzu.pcap,770,gyzc.wzu.edu.cn,823,156,51,703,689,704,1460,911,763,1460,921,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1060,797,1460,921,1460,729,1460,729
www.cnki.net,cnki.pcap,17411,www.wzu.edu.cn,821,245,80,721,271,1460,914,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.freesion.com,freesion.pcap,2283,u.openx.net,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,8505,r.cnki.net,849,245,80,1456,271,643,1460,22,1460,22,1460,22,1460,22,1460,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,448,vid.vidoomy.com,517,1460,655,80,92,598,311,373,31,31,1460,1460,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2924,p5.img.cctvpic.com,778,156,51,715,454,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,74,818,392,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,2550,c2shb.pubgw.yahoo.com,605,1460,638,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,2670,res.wx.qq.com,517,1460,885,80,92,407,271,271,55,66,282,1460,412,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,18653,res.wx.qq.com,517,1460,885,80,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,299,r.bing.com,594,1460,1243,158,342,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,9729,zhiku.cnki.net,885,245,80,2575,271,1460,22,352,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,7911,umami.cnki.net,534,1460,537,80,92,1364,287,287,52,606,31,1260,710,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wujiebantu.com,wujiebantu.pcap,456,activity.windows.com,219,1460,452,165,51,1586,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,3615,u.openx.net,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,14768,wh.cnki.net,850,245,80,1393,271,1460,312,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,4510,u.openx.net,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,16212,1f1ffbb3-sb2f40-0-8m39.183176.com,888,245,80,344,287,61,875,1460,10,1460,1210,1114,86,3107,596,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,2364,inds2.cnki.net,534,1460,528,80,1456,271,271,674,448,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,5940,r.cnki.net,785,245,80,1456,271,714,1460,10,1460,10,1460,10,1460,1446,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.cnki.net,cnki.pcap,19021,p4.img.cctvpic.com,778,156,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tool.chinaz.com,chinaz.pcap,171,edge.microsoft.com,814,1460,57,158,99,465,1401,342,69,38,559,38,89,1402,336,38,42,89,46,1408,46,331,38,42,85,1401,333,38,89,1397
www.cnki.net,cnki.pcap,5322,r.cnki.net,785,245,80,1456,271,696,430,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,1215,p4.img.cctvpic.com,810,156,51,790,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,20726,p.data.cctv.com,567,1460,1460,21,126,99,444,258,78,365,38,451,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,2499,r.cnki.net,881,245,80,1456,271,609,1460,10,1460,10,1460,10,1460,1446,1460,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,1677,p5.img.cctvpic.com,714,1460,890,93,719,274,472,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.12371.cn,12371.pcap,5316,hm.baidu.com,604,158,51,948,328,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,7088,c61.cnki.net,740,1460,528,80,1456,271,271,648,395,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,974,cloudconfig.jetbrains.com,591,147,6,45,321,317,333,436,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,3465,law.cnki.net,517,1460,528,80,1456,271,271,1460,22,1460,22,1460,22,1460,22,1460,222,24,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,7704,c61.cnki.net,851,1460,46,342,266,2693,309,821,821,821,821,1445,181,1445,1445,325,1445,1445,1093,1445,1445,1445,453,1445,1445,1093,1445,1445,1093,1445
www.52pojie.cn,52pojie.pcap,6607,c61.cnki.net,819,245,80,1456,271,648,395,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,2891,c61.cnki.net,851,245,80,1456,271,643,1052,1460,120,790,1460,866,790,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.wujiebantu.com,wujiebantu.pcap,872,browser.events.data.msn.cn,519,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,10998,r.cnki.net,881,245,80,271,1460,1119,430,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,231,events.usermaven.com,604,1460,447,80,79,79,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,954,unpkg.byted-static.com,517,1460,592,80,92,438,311,311,71,1460,1460,31,1460,1460,83,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,6514,r.cnki.net,849,245,80,1456,271,697,430,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,7881,yiyao.cnki.net,885,245,80,1456,271,1251,1460,100,1314,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,1431,gongjushu.cnki.net,857,245,80,1456,271,915,1460,98,1460,98,1460,98,1460,250,1460,1460,1460,1460,1460,549,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,934,p4.img.cctvpic.com,778,156,51,790,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,11742,wbyx.cnki.net,517,1460,528,80,1456,271,271,557,1460,10,1460,10,1460,10,1460,10,1460,1458,1460,1460,1460,1460,761,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,385,lv-pc-api.ulikecam.com,634,254,80,311,62,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,5096,cdn.wwads.cn,787,254,80,92,451,55,35,31,31,348,66,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,4077,nav-edge.smartscreen.microsoft.com,841,1460,805,80,92,408,1639,303,365,44,1053,31,199,1639,35,1052,35,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,15398,bianke.cnki.net,822,245,80,1208,271,1460,10,1460,10,1460,10,1460,1458,1460,1460,1460,1460,1460,1460,1460,1460,366,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2254,p4.img.cctvpic.com,778,156,51,790,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
